valuation_id,loan_id,property_address,property_type,appraised_value,assessed_value,square_footage,year_built,bedrooms,bathrooms,appraisal_date,appraiser_name,appraisal_company
VAL001569,LOAN0005218,1538 Main St,Condo,97975.03,79783.55,3863,1961,5,1.9,2024-01-31,James Jackson,Accurate Appraisals Inc
VAL001570,LOAN0005220,3497 Main Ave,Condo,1109052.55,849206.01,4638,1993,4,4.0,2023-12-09,Lisa Thompson,Premier Appraisers
VAL001571,LOAN0005221,9318 Main Blvd,Commercial,112857.49,74360.46,3132,1971,5,2.8,2024-04-19,Timothy Hall,Accurate Appraisals Inc
VAL001572,LOAN0005222,6644 Main Ave,Multi-Family,1115884.57,854198.74,1472,2006,2,2.4,2024-09-17,David Allen,Premier Appraisers
VAL001573,LOAN0005223,1923 Maple Blvd,Multi-Family,727686.54,535204.18,841,1989,2,3.6,2024-07-20,Robert Williams,Quality Assessment LLC
VAL001574,LOAN0005224,1108 Pine Ave,Commercial,42521.04,30068.11,3886,1985,3,2.9,2023-07-28,Edward Rodriguez,National Appraisal Co
VAL001575,LOAN0005225,9267 Cedar Ave,Townhouse,1994647.38,1591698.19,1978,2017,1,4.0,2024-04-02,Kenneth Wilson,Premier Appraisers
VAL001576,LOAN0005226,2357 Oak Ave,Condo,506652.86,356483.07,1798,2016,5,1.0,2024-12-11,Ronald Brown,Metro Valuations
VAL001577,LOAN0005233,8567 Oak St,Townhouse,2340911.72,1775729.67,4565,1961,2,2.7,2023-11-08,Sharon Campbell,National Appraisal Co
VAL001578,LOAN0005234,6335 Cedar Blvd,Townhouse,243978.91,207684.21,2957,1981,5,2.2,2024-04-19,Barbara Sanchez,National Appraisal Co
VAL001579,LOAN0005240,9504 Main Ave,Commercial,93006.89,67410.79,983,1953,5,3.6,2024-12-20,Robert Green,Metro Valuations
VAL001580,LOAN0005241,8042 Maple Ave,Townhouse,3274443.58,2477646.81,2386,1957,2,1.4,2024-07-21,Andrew Young,Quality Assessment LLC
VAL001581,LOAN0005245,2923 Main Ave,Condo,29883.39,26340.17,973,1987,3,3.3,2024-10-12,Sandra Martinez,Quality Assessment LLC
VAL001582,LOAN0005247,4142 Oak St,Single Family,127211.73,100456.13,1827,1965,2,1.1,2024-08-22,Karen Walker,Quality Assessment LLC
VAL001583,LOAN0005249,612 Oak Ave,Single Family,2214257.69,1757161.92,4409,2007,3,1.8,2024-08-28,Betty Campbell,Metro Valuations
VAL001584,LOAN0005250,6905 Cedar St,Multi-Family,81717.43,67039.33,3857,1960,4,1.3,2023-03-18,Anthony Mitchell,Accurate Appraisals Inc
VAL001585,LOAN0005251,8029 Cedar Ave,Condo,840658.08,661809.55,2567,1965,5,1.9,2023-02-10,George Adams,Accurate Appraisals Inc
VAL001586,LOAN0005252,3338 Main St,Condo,2233339.35,1841141.98,4766,2022,5,3.9,2024-10-03,Lisa Nguyen,National Appraisal Co
VAL001587,LOAN0005254,4869 Main Blvd,Single Family,3581245.46,3090775.97,1293,2015,6,2.8,2024-06-09,Linda Walker,Accurate Appraisals Inc
VAL001588,LOAN0005255,7221 Pine Blvd,Commercial,71733.92,55038.02,2519,2021,3,1.9,2023-07-12,Andrew Johnson,Quality Assessment LLC
VAL001589,LOAN0005258,4146 Cedar Ave,Single Family,49824.62,43357.83,3188,1984,3,3.5,2023-04-11,Stephanie Gonzalez,National Appraisal Co
VAL001590,LOAN0005262,5508 Maple St,Multi-Family,3668919.15,2759799.49,4267,1969,3,3.2,2023-03-19,Betty Martin,Metro Valuations
VAL001591,LOAN0005264,2271 Pine Ave,Single Family,65650.07,60457.1,4151,2009,2,1.3,2023-11-19,Amanda Torres,Accurate Appraisals Inc
VAL001592,LOAN0005265,251 Pine St,Condo,2124409.31,1785509.19,3581,1964,1,2.5,2023-05-31,Deborah Williams,Accurate Appraisals Inc
VAL001593,LOAN0005269,7150 Oak Ave,Single Family,1555766.6,1080435.47,4506,1989,2,2.8,2024-10-25,Joshua Harris,National Appraisal Co
VAL001594,LOAN0005272,6344 Pine Ave,Multi-Family,345783.84,247441.77,4929,2019,1,3.8,2024-01-17,Stephanie Jones,Accurate Appraisals Inc
VAL001595,LOAN0005273,4497 Maple Ave,Multi-Family,548205.05,382516.02,2491,2016,2,1.5,2023-06-06,Joshua Nguyen,Accurate Appraisals Inc
VAL001596,LOAN0005278,2499 Cedar St,Commercial,848997.8,677360.65,2795,1957,5,1.4,2023-01-15,Michelle Scott,Accurate Appraisals Inc
VAL001597,LOAN0005281,1464 Maple St,Multi-Family,78043.89,60635.34,3110,1971,6,2.7,2024-11-24,Michael Davis,Metro Valuations
VAL001598,LOAN0005283,2266 Oak Blvd,Single Family,2468683.72,1978130.03,3745,2000,2,1.2,2024-06-30,Karen Clark,Metro Valuations
VAL001599,LOAN0005288,2370 Maple St,Townhouse,37030.12,28193.18,1734,1980,3,1.2,2024-04-12,Lisa Adams,Metro Valuations
VAL001600,LOAN0005290,7453 Maple Blvd,Commercial,2283059.63,1711099.39,3762,2000,5,3.7,2024-02-26,Jason Adams,Accurate Appraisals Inc
VAL001601,LOAN0005296,283 Main Ave,Single Family,1426527.77,1055496.5,819,2018,2,3.0,2023-05-26,Nancy Jones,Premier Appraisers
VAL001602,LOAN0005298,6391 Pine St,Multi-Family,1457945.69,1206353.9,4396,1951,4,2.3,2023-10-31,Emily Hernandez,Premier Appraisers
VAL001603,LOAN0005303,3435 Maple Blvd,Condo,1862641.56,1525962.31,3189,1950,2,1.6,2024-01-30,Timothy Allen,National Appraisal Co
VAL001604,LOAN0005305,7588 Cedar Ave,Multi-Family,140632.87,119262.1,1608,1952,6,2.9,2023-11-12,Ronald Green,Metro Valuations
VAL001605,LOAN0005311,8722 Main Ave,Single Family,1357127.91,1013373.32,4090,1982,2,3.1,2024-05-24,Elizabeth Jones,Metro Valuations
VAL001606,LOAN0005313,4660 Maple Ave,Townhouse,3901153.4,3014634.35,1301,2020,2,1.7,2024-07-14,Ronald Green,National Appraisal Co
VAL001607,LOAN0005315,1985 Maple Ave,Condo,113796.76,97510.77,3066,1986,1,2.4,2023-03-01,Michael Adams,Accurate Appraisals Inc
VAL001608,LOAN0005317,2983 Main St,Single Family,46809.13,35287.73,2964,1987,1,3.7,2024-12-17,Richard Lewis,Premier Appraisers
VAL001609,LOAN0005318,3964 Oak Blvd,Commercial,1203287.4,884843.49,3472,2004,3,1.6,2023-07-30,Christopher Thompson,Quality Assessment LLC
VAL001610,LOAN0005319,5081 Main St,Commercial,77359.51,57568.77,3490,1990,6,2.8,2024-11-10,George Davis,Premier Appraisers
VAL001611,LOAN0005320,3445 Main Ave,Commercial,1488784.34,1198214.99,3627,1966,2,3.8,2024-10-06,Timothy Flores,Metro Valuations
VAL001612,LOAN0005325,6368 Cedar St,Commercial,148864.77,124563.18,3387,1978,1,3.5,2024-02-20,Mary Adams,National Appraisal Co
VAL001613,LOAN0005326,4250 Pine Ave,Commercial,77566.28,64837.33,3848,1964,5,2.0,2023-02-28,Thomas Martinez,National Appraisal Co
VAL001614,LOAN0005332,9280 Cedar St,Commercial,844020.88,550155.68,4563,2017,5,3.0,2024-04-28,Timothy Flores,National Appraisal Co
VAL001615,LOAN0005333,7734 Pine Blvd,Single Family,526691.8,370423.63,4674,1974,4,1.9,2024-03-11,Lisa Scott,Premier Appraisers
VAL001616,LOAN0005336,1624 Oak Blvd,Townhouse,51680.74,41927.96,2373,1970,2,1.7,2023-04-14,Brian Perez,Metro Valuations
VAL001617,LOAN0005338,7434 Pine St,Condo,20417.36,16143.18,1595,1997,1,1.3,2023-06-26,Ronald Green,Metro Valuations
VAL001618,LOAN0005342,6957 Oak Ave,Condo,1349262.42,978523.18,3573,1988,1,1.3,2023-12-25,Kevin Sanchez,Accurate Appraisals Inc
VAL001619,LOAN0005343,9853 Cedar Blvd,Townhouse,17678.99,12377.75,3176,1966,3,1.0,2023-07-26,Kevin Wright,Metro Valuations
VAL001620,LOAN0005352,3948 Oak Ave,Condo,2309638.95,1572611.8,4215,1988,4,1.4,2024-05-28,Matthew Taylor,National Appraisal Co
VAL001621,LOAN0005353,4800 Pine Ave,Commercial,1956535.0,1615178.33,1956,2013,3,1.6,2024-11-06,Elizabeth Garcia,Quality Assessment LLC
VAL001622,LOAN0005354,403 Maple Ave,Condo,1934784.86,1541338.01,2813,1989,4,1.3,2024-03-03,Jason White,National Appraisal Co
VAL001623,LOAN0005356,3761 Pine Blvd,Commercial,199315.51,156176.22,1595,1975,5,1.3,2024-07-19,George Jones,National Appraisal Co
VAL001624,LOAN0005357,9138 Main St,Multi-Family,111601.19,83325.53,2426,1971,1,1.9,2023-06-07,Stephanie Hall,Accurate Appraisals Inc
VAL001625,LOAN0005360,3242 Oak Ave,Commercial,1280768.97,1037647.9,4506,1954,3,1.0,2023-06-07,Patricia Clark,Premier Appraisers
VAL001626,LOAN0005363,9180 Pine Ave,Single Family,998927.13,876178.53,4695,1954,6,3.2,2024-03-04,Rebecca Scott,Metro Valuations
VAL001627,LOAN0005365,4163 Maple St,Single Family,98835.95,66288.16,4055,1993,1,3.3,2024-10-26,Thomas Rivera,National Appraisal Co
VAL001628,LOAN0005368,3492 Maple Blvd,Single Family,2002664.44,1770360.46,3974,1980,1,2.0,2023-04-26,Mary Martinez,Accurate Appraisals Inc
VAL001629,LOAN0005372,2408 Cedar St,Single Family,242478.83,194948.91,2883,1953,4,3.4,2023-11-20,Kevin Rivera,Metro Valuations
VAL001630,LOAN0005382,2792 Main Blvd,Condo,71360.55,66195.71,3079,2019,1,1.6,2023-08-16,Matthew Williams,Quality Assessment LLC
VAL001631,LOAN0005385,6534 Maple St,Condo,43176.77,35472.45,4035,1952,5,1.4,2024-06-16,Ronald Anderson,Premier Appraisers
VAL001632,LOAN0005386,8270 Main St,Multi-Family,99982.54,80117.42,2918,2019,2,1.2,2023-11-08,Timothy Jones,Metro Valuations
VAL001633,LOAN0005388,2683 Main Blvd,Commercial,880102.67,626634.6,4493,2011,3,1.5,2023-11-22,Betty Clark,Quality Assessment LLC
VAL001634,LOAN0005393,138 Maple Ave,Multi-Family,42603.05,30194.41,4364,1956,4,2.3,2023-04-18,George Lee,National Appraisal Co
VAL001635,LOAN0005396,2845 Maple St,Condo,515543.32,378864.21,2508,2019,5,1.1,2024-08-06,Daniel King,Premier Appraisers
VAL001636,LOAN0005397,125 Pine Blvd,Commercial,124912.69,92802.39,3555,2013,4,3.7,2024-02-03,Kenneth Johnson,Metro Valuations
VAL001637,LOAN0005398,3292 Main St,Commercial,2474420.61,2236969.86,811,2007,3,3.2,2023-04-29,Brian Harris,Metro Valuations
VAL001638,LOAN0005406,5038 Oak St,Condo,482533.42,334948.27,1376,1989,5,2.5,2023-07-25,Sharon Anderson,Premier Appraisers
VAL001639,LOAN0005412,6214 Maple St,Townhouse,62718.92,57159.47,3606,1959,3,3.9,2024-12-25,Kevin Rivera,Accurate Appraisals Inc
VAL001640,LOAN0005413,6491 Cedar St,Condo,13964.29,9964.56,2149,1977,2,3.7,2023-10-21,Thomas Wright,Accurate Appraisals Inc
VAL001641,LOAN0005414,4523 Cedar Ave,Commercial,482730.36,333258.7,4726,2010,3,1.8,2024-08-05,Donald Martinez,National Appraisal Co
VAL001642,LOAN0005416,8202 Maple Ave,Multi-Family,1999551.46,1517897.34,2804,1957,1,3.7,2024-11-20,Patricia Rodriguez,Metro Valuations
VAL001643,LOAN0005425,9284 Maple Ave,Commercial,1151332.22,806992.34,1994,1983,1,1.9,2024-06-22,James Scott,Accurate Appraisals Inc
VAL001644,LOAN0005426,3352 Maple St,Condo,36252.68,32414.56,3086,2010,5,2.7,2023-10-18,Sandra Jackson,National Appraisal Co
VAL001645,LOAN0005427,6897 Cedar Blvd,Condo,105675.3,81287.49,2873,1978,5,3.8,2023-11-03,Kevin Walker,Accurate Appraisals Inc
VAL001646,LOAN0005431,7099 Oak Ave,Townhouse,101065.81,67688.88,1275,1961,1,3.1,2024-01-07,Andrew Green,Premier Appraisers
VAL001647,LOAN0005439,2941 Oak Ave,Commercial,2193578.1,1875143.59,2344,1955,6,1.6,2023-09-05,Donna Ramirez,National Appraisal Co
VAL001648,LOAN0005440,253 Maple St,Multi-Family,1125106.31,902346.35,4533,2013,4,1.8,2023-05-10,Patricia Adams,Quality Assessment LLC
VAL001649,LOAN0005445,2064 Pine St,Townhouse,1604814.11,1208221.9,3373,1958,5,3.1,2024-05-18,Donald Perez,Accurate Appraisals Inc
VAL001650,LOAN0005447,2968 Pine Blvd,Single Family,1047240.08,771988.28,4365,2016,5,3.4,2024-04-24,Emily Green,Quality Assessment LLC
VAL001651,LOAN0005453,558 Oak St,Townhouse,1679733.71,1319928.65,4380,1995,5,3.5,2024-02-12,Robert Perez,National Appraisal Co
VAL001652,LOAN0005459,6534 Cedar St,Townhouse,1996664.46,1586155.2,4775,2019,2,2.2,2023-06-27,Donald Williams,Premier Appraisers
VAL001653,LOAN0005463,7290 Oak Ave,Townhouse,260293.24,202348.69,3657,2023,1,3.1,2023-01-02,Anthony Lopez,Premier Appraisers
VAL001654,LOAN0005467,1332 Cedar Ave,Condo,1592824.99,1089390.82,2464,1984,4,3.3,2024-10-16,James Allen,Metro Valuations
VAL001655,LOAN0005471,5866 Oak St,Single Family,2230188.95,1769135.33,4595,1990,2,2.8,2023-01-30,Margaret Clark,Accurate Appraisals Inc
VAL001656,LOAN0005472,9717 Pine Blvd,Commercial,788411.66,650069.6,1242,2000,2,2.9,2023-09-28,Kenneth King,Metro Valuations
VAL001657,LOAN0005477,9074 Pine Blvd,Commercial,2884839.1,2498363.21,1958,2015,6,1.7,2023-06-18,Michael Johnson,Premier Appraisers
VAL001658,LOAN0005478,7476 Main Ave,Commercial,267782.69,175148.33,2571,2017,6,1.7,2023-07-19,Sarah Anderson,Premier Appraisers
VAL001659,LOAN0005479,4423 Main Blvd,Commercial,3927709.22,2604277.85,4620,1974,3,2.8,2023-11-19,Lisa Clark,Metro Valuations
VAL001660,LOAN0005494,781 Oak St,Single Family,2032720.64,1669870.88,2686,1950,5,1.7,2023-07-15,Mary Flores,Accurate Appraisals Inc
VAL001661,LOAN0005503,9305 Main Ave,Multi-Family,1082710.04,950353.36,3543,1977,2,2.5,2023-03-24,Robert Walker,National Appraisal Co
VAL001662,LOAN0005504,1761 Main Blvd,Single Family,1045571.64,777267.41,2967,1956,5,3.6,2023-12-21,Elizabeth Robinson,Quality Assessment LLC
VAL001663,LOAN0005522,2555 Maple St,Condo,2407653.95,1685773.75,2306,1997,6,2.1,2024-09-13,Paul Lee,Premier Appraisers
VAL001664,LOAN0005523,7384 Main Ave,Commercial,80610.68,56236.42,2306,1982,5,1.2,2023-12-08,Dorothy Perez,Accurate Appraisals Inc
VAL001665,LOAN0005525,7861 Cedar Blvd,Single Family,1754286.33,1373828.62,4132,1984,6,2.8,2023-09-30,Stephanie Walker,Metro Valuations
VAL001666,LOAN0005528,2829 Pine Ave,Multi-Family,114190.2,88628.67,3037,1959,4,2.1,2024-08-30,John Johnson,National Appraisal Co
VAL001667,LOAN0005532,2947 Pine Blvd,Single Family,86683.99,77262.0,949,2014,5,3.7,2023-05-12,Kenneth Davis,National Appraisal Co
VAL001668,LOAN0005534,2279 Maple St,Multi-Family,23098.7,19909.49,2127,1977,5,3.3,2023-03-10,Ronald Rivera,Quality Assessment LLC
VAL001669,LOAN0005535,676 Cedar Ave,Condo,1857807.53,1419914.61,1956,2010,3,2.3,2024-08-01,Amanda Moore,Metro Valuations
VAL001670,LOAN0005541,6897 Oak St,Single Family,2036953.04,1708139.42,4771,1953,3,3.1,2023-11-27,George Thompson,Accurate Appraisals Inc
VAL001671,LOAN0005542,3027 Pine St,Townhouse,2618029.62,1986596.23,1302,1965,5,1.6,2023-06-25,Carol White,Quality Assessment LLC
VAL001672,LOAN0005546,5651 Main Ave,Townhouse,391165.82,318865.88,1171,2017,5,2.4,2023-12-15,Kenneth Sanchez,Premier Appraisers
VAL001673,LOAN0005548,4346 Pine Ave,Single Family,160433.79,136803.47,1125,1984,5,1.7,2024-10-16,John Wright,Accurate Appraisals Inc
VAL001674,LOAN0005549,1016 Pine Blvd,Commercial,12649.51,9024.74,3958,1950,5,1.1,2023-07-05,Dorothy Martin,National Appraisal Co
VAL001675,LOAN0005550,9908 Cedar St,Multi-Family,20132.07,13858.91,4531,2021,4,2.9,2024-12-31,Stephanie Sanchez,Metro Valuations
VAL001676,LOAN0005551,7715 Maple Ave,Multi-Family,1007328.57,870077.4,3132,1984,3,1.1,2024-01-21,Thomas Thompson,Premier Appraisers
VAL001677,LOAN0005554,9009 Oak Blvd,Multi-Family,88255.03,80566.2,4032,1999,2,2.2,2024-12-06,Michelle Martin,National Appraisal Co
VAL001678,LOAN0005557,9565 Oak Ave,Single Family,20055.01,15888.9,2000,1971,4,2.9,2024-10-23,Rebecca Wilson,Premier Appraisers
VAL001679,LOAN0005558,661 Maple St,Townhouse,41110.37,29651.69,846,2019,4,2.7,2023-09-07,Sarah Wilson,Premier Appraisers
VAL001680,LOAN0005563,1970 Cedar Ave,Condo,639775.68,454853.89,1474,1995,4,1.9,2023-12-13,Emily Harris,Premier Appraisers
VAL001681,LOAN0005564,2405 Pine St,Single Family,219644.14,161196.87,1277,1971,4,2.7,2024-09-19,Ashley Hernandez,Metro Valuations
VAL001682,LOAN0005573,7902 Maple St,Multi-Family,2070626.29,1801200.17,1983,1992,6,4.0,2024-05-23,Linda Rodriguez,Premier Appraisers
VAL001683,LOAN0005578,3599 Oak Blvd,Single Family,131425.14,111750.97,3310,1977,1,2.3,2024-01-23,Michael Johnson,National Appraisal Co
VAL001684,LOAN0005584,2033 Main Ave,Townhouse,912327.81,636276.94,4929,1990,3,2.8,2023-09-25,Dorothy White,Premier Appraisers
VAL001685,LOAN0005587,7473 Maple St,Townhouse,2041364.85,1692359.4,1273,1974,6,1.4,2024-04-11,Betty White,Accurate Appraisals Inc
VAL001686,LOAN0005592,7381 Oak Blvd,Single Family,96011.84,72418.3,3082,1977,1,2.5,2023-10-29,Sharon Campbell,Quality Assessment LLC
VAL001687,LOAN0005603,3779 Maple St,Condo,1182028.04,964339.41,3188,1983,3,2.8,2023-04-09,Ashley Young,National Appraisal Co
VAL001688,LOAN0005607,9109 Cedar St,Multi-Family,987096.64,762597.24,2930,1967,2,3.6,2024-02-13,Jessica Williams,National Appraisal Co
VAL001689,LOAN0005611,6371 Oak Ave,Townhouse,1192481.5,872324.14,4709,2006,5,3.0,2023-10-30,Ashley Hill,Premier Appraisers
VAL001690,LOAN0005620,6433 Oak St,Single Family,631893.81,483960.19,2696,1993,5,1.6,2023-09-19,James Allen,Premier Appraisers
VAL001691,LOAN0005621,4130 Oak Ave,Multi-Family,2839770.42,1964464.47,2021,1952,1,1.4,2024-04-24,Betty Flores,Metro Valuations
VAL001692,LOAN0005622,606 Pine Ave,Multi-Family,2436025.88,2026372.25,1914,2003,2,1.7,2023-02-22,Dorothy Jones,National Appraisal Co
VAL001693,LOAN0005624,1396 Pine St,Single Family,3279926.32,2710726.3,3121,1954,6,1.1,2024-05-19,Lisa Green,Metro Valuations
VAL001694,LOAN0005630,4919 Oak Ave,Condo,234738.64,202486.18,4617,2022,4,1.5,2023-12-01,Jennifer Thompson,Accurate Appraisals Inc
VAL001695,LOAN0005632,9719 Pine Blvd,Multi-Family,90496.66,66229.48,1852,1979,1,2.1,2023-03-21,Christopher Lopez,Metro Valuations
VAL001696,LOAN0005633,5627 Main Blvd,Single Family,674820.7,547137.09,817,2015,3,2.3,2023-04-20,Jason Lewis,Metro Valuations
VAL001697,LOAN0005635,3030 Pine Blvd,Single Family,646309.18,563739.21,4200,1962,1,2.1,2023-04-25,Daniel Harris,Accurate Appraisals Inc
VAL001698,LOAN0005637,8897 Maple St,Commercial,3312657.6,3004608.18,4955,1952,2,3.4,2024-12-27,Kimberly Adams,Quality Assessment LLC
VAL001699,LOAN0005639,5818 Cedar Ave,Multi-Family,1731267.65,1424671.51,2094,1996,2,3.1,2023-10-03,Mark King,Premier Appraisers
VAL001700,LOAN0005641,2461 Pine Ave,Multi-Family,2249551.83,1869520.03,2682,1976,4,3.8,2023-12-24,Linda Anderson,Accurate Appraisals Inc
VAL001701,LOAN0005645,7402 Cedar Ave,Townhouse,393604.64,268869.7,4273,1956,6,1.4,2024-06-20,Karen Lee,Premier Appraisers
VAL001702,LOAN0005646,9715 Oak Ave,Condo,2876840.02,2283942.49,4838,2013,4,1.7,2024-06-13,Betty Taylor,National Appraisal Co
VAL001703,LOAN0005647,9540 Pine Blvd,Condo,2270350.84,1595522.8,4255,1970,4,1.3,2024-01-27,Kimberly Campbell,Quality Assessment LLC
VAL001704,LOAN0005649,643 Maple St,Multi-Family,2064006.35,1639063.07,2927,1965,2,3.6,2023-06-17,Charles Anderson,Accurate Appraisals Inc
VAL001705,LOAN0005651,6217 Main Blvd,Condo,39003.26,32109.38,1986,1977,1,2.4,2023-12-10,William Moore,Accurate Appraisals Inc
VAL001706,LOAN0005655,9947 Cedar Ave,Townhouse,2017826.37,1383493.45,3114,2022,1,1.4,2023-11-11,Nancy Scott,Metro Valuations
VAL001707,LOAN0005658,567 Maple Blvd,Condo,987778.93,773236.51,1091,1999,3,1.4,2024-03-25,Paul Perez,Accurate Appraisals Inc
VAL001708,LOAN0005659,8743 Oak Blvd,Townhouse,2375431.17,1889395.14,4715,2011,4,3.6,2024-05-24,Patricia Nelson,Premier Appraisers
VAL001709,LOAN0005676,1061 Cedar St,Single Family,103815.5,86673.18,2886,1962,1,1.5,2023-12-26,Jason Young,Accurate Appraisals Inc
VAL001710,LOAN0005681,2064 Cedar Blvd,Condo,1081620.18,890612.43,1228,2013,6,3.9,2024-01-19,Ronald Young,Metro Valuations
VAL001711,LOAN0005686,9400 Pine St,Townhouse,2803273.9,2305032.32,1442,1956,3,2.3,2024-06-15,Donald Lee,National Appraisal Co
VAL001712,LOAN0005688,2662 Pine Ave,Commercial,83577.71,64656.64,3289,1999,5,3.7,2023-11-05,Susan Thompson,Quality Assessment LLC
VAL001713,LOAN0005689,3462 Pine Blvd,Multi-Family,115070.92,93066.74,2571,2009,5,1.6,2024-12-26,Donna Perez,National Appraisal Co
VAL001714,LOAN0005690,5360 Oak Blvd,Townhouse,475051.17,426471.9,3466,2017,1,1.1,2023-11-28,Thomas Williams,Quality Assessment LLC
VAL001715,LOAN0005694,7114 Main St,Single Family,1921832.21,1592565.16,2940,1996,3,2.3,2024-10-26,Thomas Jackson,Accurate Appraisals Inc
VAL001716,LOAN0005696,6544 Maple Blvd,Townhouse,2508369.42,1801814.91,2049,2006,6,3.0,2024-12-14,Timothy Wright,National Appraisal Co
VAL001717,LOAN0005698,3356 Cedar Ave,Commercial,2360860.52,1939107.69,4219,1975,6,2.2,2023-08-07,Lisa Lopez,Quality Assessment LLC
VAL001718,LOAN0005700,8258 Oak Blvd,Single Family,1237720.08,966706.16,3393,1951,2,2.9,2023-03-06,Stephanie Perez,Premier Appraisers
VAL001719,LOAN0005701,130 Cedar St,Multi-Family,2348336.75,1710330.45,2478,2003,4,3.1,2023-04-15,Andrew Rivera,Premier Appraisers
VAL001720,LOAN0005706,655 Main Blvd,Commercial,4149338.25,2809244.23,1905,2009,3,3.6,2023-06-07,Charles Rodriguez,National Appraisal Co
VAL001721,LOAN0005707,5710 Pine Blvd,Commercial,3080795.05,2500829.25,972,1978,3,2.7,2023-04-21,Deborah Walker,Quality Assessment LLC
VAL001722,LOAN0005710,3826 Oak Blvd,Single Family,3093543.99,2197466.23,2155,1974,1,2.9,2024-11-27,Andrew Brown,Accurate Appraisals Inc
VAL001723,LOAN0005711,1129 Oak St,Condo,1268066.79,977132.56,1969,2001,6,1.4,2023-11-15,Brian Torres,National Appraisal Co
VAL001724,LOAN0005712,2393 Oak Ave,Townhouse,1744657.81,1375582.25,1285,2007,3,2.8,2023-01-02,George Walker,Accurate Appraisals Inc
VAL001725,LOAN0005713,9954 Cedar Blvd,Condo,835109.75,621676.77,2876,2016,1,2.4,2024-07-08,George Scott,National Appraisal Co
VAL001726,LOAN0005717,4015 Oak St,Condo,46791.57,35646.71,4617,1999,1,1.4,2024-03-01,Nancy Hall,Accurate Appraisals Inc
VAL001727,LOAN0005720,3290 Cedar Ave,Multi-Family,211588.49,142921.97,4345,1963,5,1.4,2024-02-29,Mark Nelson,Metro Valuations
VAL001728,LOAN0005723,9205 Main Blvd,Condo,55191.55,46432.89,2295,1978,5,1.7,2024-10-21,Steven Green,National Appraisal Co
VAL001729,LOAN0005726,4988 Main Blvd,Commercial,843250.79,660888.46,976,2019,4,1.5,2023-03-05,Donna Thompson,Accurate Appraisals Inc
VAL001730,LOAN0005728,9489 Cedar Ave,Condo,663961.34,461437.06,2224,1958,2,1.7,2024-09-10,Rebecca Clark,Quality Assessment LLC
VAL001731,LOAN0005729,2237 Main St,Townhouse,1699940.02,1240622.64,2357,1987,1,1.6,2024-09-25,Anthony Miller,Metro Valuations
VAL001732,LOAN0005733,8107 Pine Ave,Multi-Family,947865.29,726056.3,4426,1976,4,2.5,2023-06-23,Charles Allen,National Appraisal Co
VAL001733,LOAN0005734,9986 Cedar Ave,Single Family,1669211.67,1351964.1,2511,2017,5,2.5,2023-10-19,Ronald Perez,Metro Valuations
VAL001734,LOAN0005747,2389 Maple Blvd,Commercial,2474082.74,1847305.52,2209,2012,1,1.1,2024-12-21,Donna Williams,Metro Valuations
VAL001735,LOAN0005748,8661 Maple Blvd,Multi-Family,2309842.73,1490852.17,3317,1956,2,3.3,2024-06-22,John Campbell,Quality Assessment LLC
VAL001736,LOAN0005751,8526 Pine St,Townhouse,1026589.43,745112.2,2984,1956,3,1.1,2024-09-23,Michael Ramirez,Accurate Appraisals Inc
